state_abbr,county,latitude,longitude,total_population,poverty_universe,poverty_below,poverty_rate,no_population,total_reported_crime_Violent Crime,total_reported_crime_Property Crime,property_crime_per_100k_Property Crime,violent_crime_per_100k_Violent Crime
CA,MENDOCINO,39.432667,-123.80412,90709,89200,13524,0.151614349775785,false,188,538,593.105425040514,207.256170832001
MN,HUBBARD,47.095551,-94.91329,21700,21413,2072,0.0967636482510624,false,39,173,797.235023041475,179.723502304147
CO,ARCHULETA,37.202395,-107.050863,13730,13606,1134,0.0833455828311039,false,34,79,575.382374362709,247.632920611799
ND,PIERCE,48.37129,-99.97709,3961,3803,463,0.121745990007889,false,3,28,706.892198939662,75.7384498863923
GA,CLAY,31.619831,-84.992583,2853,2794,644,0.230493915533286,false,16,19,665.96565019278,560.813179109709
CO,CONEJOS,37.213406,-106.176447,7536,7490,1032,0.137783711615487,false,0,31,411.35881104034,0
PA,PERRY,40.39778,-77.266328,45988,45426,3651,0.0803724739136178,false,67,344,748.02122292772,145.690180046969
PA,CENTRE,40.898014,-77.75188,158041,137695,23282,0.169083844729293,false,202,1114,704.880379142121,127.814934099379
LA,LINCOLN,32.52667,-92.63829,,,,,true,174,1092,,
AL,MONROE,31.580332,-87.383266,19580,19335,4371,0.226066718386346,false,72,196,1001.02145045965,367.722165474975
MO,SALINE,38.964317,-93.41781,23177,21627,3169,0.146529800712073,false,108,268,1156.31876429219,465.979203520732
KS,KEARNY,37.994461,-101.308136,3910,3826,232,0.0606377417668583,false,10,74,1892.5831202046,255.754475703325
VA,MANASSAS PARK CITY,38.78205,-77.47365,16923,16878,979,0.0580045029031876,false,42,176,1040.00472729422,248.18294628612
MT,CASCADE,47.316443,-111.350571,84601,82185,10839,0.131885380543895,false,432,3045,3599.24823583646,510.63226203
CO,SAGUACHE,38.031651,-106.234666,6511,6481,1142,0.17620737540503,false,10.5,68.5,1052.06573491015,161.265550606666
SC,CLARENDON,33.664682,-80.217889,31037,29659,5501,0.18547489800735,false,199,840,2706.44714373168,641.170216193575
IN,LAKE,41.553314,-87.448364,498990,493040,72010,0.146053058575369,false,1584,8101,1623.47942844546,317.4412312872
CO,ADAMS,39.859097,-105.01396,524408,520338,48994,0.0941580280509976,false,3995,21881,4172.51453067078,761.811414013516
IL,WABASH,38.409695,-87.76056,11199,10940,1541,0.140859232175503,false,15,38,339.316010358068,133.9405304045
TX,HARRISON,32.547991,-94.374434,69584,67262,11691,0.173812851238441,false,337,1881,2703.20763393884,484.306737180961
TN,PUTNAM,36.16286,-85.5155,81366,77737,13172,0.169443122322703,false,172,1169,1436.71803947595,211.390507091414
KS,SUMNER,37.032494,-97.60716,22386,21860,2351,0.107548032936871,false,76,413,1844.90306441526,339.49790047351
CO,DENVER,39.737377,-104.99167,713734,701727,78668,0.11210627494738,false,7311,41243,5778.48330050131,1024.33119341379
IL,WHITESIDE,41.66992,-89.93645,55192,53927,6509,0.120700205833812,false,98,516,934.918104073054,177.561965502247
ND,WARD,48.216686,-101.540537,69232,67484,5255,0.0778703099994073,false,229,785,1133.86873122256,330.771897388491
TX,TITUS,33.214599,-94.966783,31284,30945,5368,0.17346905800614,false,116,415,1326.55670630354,370.796573328219
SD,HARDING,45.596612,-103.473867,1092,1081,60,0.0555041628122109,false,0,0,0,0
MO,HARRISON,40.34562,-93.992582,8198,7943,1278,0.160896386755634,false,4,38,463.52768968041,48.7923883874116
NM,LOS ALAMOS,35.870047,-106.307968,19374,19266,564,0.029274369355341,false,15,79,407.762981315165,77.4233508826262
SD,CAMPBELL,45.782241,-100.027951,1481,1479,125,0.0845165652467884,false,0,0,0,0
GA,LIBERTY,31.846628,-81.59546,66826,64111,9289,0.144889332563835,false,218,793,1186.66387334271,326.220333403166
GA,DADE,34.852424,-85.506201,16196,15041,1280,0.0851007246858587,false,0,0,0,0
MI,MONTCALM,43.177235,-85.25318,67174,64443,7720,0.119795788526295,false,203,628,934.885521183791,302.200256051449
MI,CHARLEVOIX,45.222015,-85.01689,26143,25831,2239,0.0866787967945492,false,62,153,585.242703591784,237.157174004514
WV,MASON,38.444405,-81.831314,25214,24414,4366,0.178831817809454,false,17,123,487.824224637106,67.4228603156976
VA,WYTHE,36.901471,-81.084209,28219,27883,4354,0.156152494351397,false,29,387,1371.41642155994,102.767638824905
KY,CASEY,37.321962,-84.92822,15951,15511,3791,0.244407194893946,false,4,23,144.191586734374,25.0767976929346
IL,MARION,38.648396,-88.920221,37294,36135,5841,0.161643835616438,false,93.5,402,1077.92138145546,250.71057006489
IN,STARKE,41.298477,-86.622,23300,23086,3426,0.148401628692714,false,41,105,450.643776824034,175.965665236052
OH,MADISON,39.88523,-83.4463,44126,39326,3809,0.096857041143264,false,52.5,419.5,950.686669990482,118.977473598332
MO,SCHUYLER,40.469361,-92.519016,4044,4036,390,0.0966303270564916,false,17,35,865.479723046489,420.375865479723
LA,VERNON,31.110563,-93.18152,,,,,true,82.5,444.5,,
MO,LAFAYETTE,39.075752,-93.71704,32974,32508,3161,0.0972376030515565,false,73.5,291,882.513495481288,222.902893188573
WA,CLALLAM,48.110903,-123.88986,77593,76325,8225,0.10776285620701,false,227,1012,1304.24136197853,292.552163210599
WA,JEFFERSON,47.802641,-123.52181,33313,32792,4123,0.125731885825811,false,49,394,1182.72146009066,147.089724732087
CT,LOWER CONNECTICUT RIVER VALLEY PLANNING REGION,41.57564,-72.63865,174983,169707,11625,0.0685004154218742,false,66,1716,980.666693335924,37.7179497436894
AR,LONOKE,34.78607,-91.89906,74747,73846,8232,0.111475232240067,false,376,1219,1630.83468232839,503.030221948707
OK,DELAWARE,36.393375,-94.808217,41017,40412,7513,0.185910125705236,false,105,633,1543.26254967453,255.991418192457
KY,BELL,36.72268,-83.681046,23878,23125,6268,0.271048648648649,false,33,369,1545.35555741687,138.202529525086
TX,BAILEY,34.22386,-102.72415,7044,6823,927,0.135863989447457,false,9,38,539.46621237933,127.768313458262
NM,GRANT,32.732087,-108.381504,27856,27000,5273,0.195296296296296,false,24,52,186.674325100517,86.1573808156232
VA,KING WILLIAM,37.70826,-77.091054,18232,18121,1431,0.0789691518128139,false,27,74,405.87977182975,148.091268100044
WY,PARK,44.492387,-109.593597,30109,29352,2519,0.0858203870264377,false,48,286,949.882095054635,159.420771197981
NJ,MERCER,40.282503,-74.703724,383286,365249,40446,0.110735416113391,false,1331,6886,1796.56966338452,347.260270398606
IL,KANE,41.939594,-88.42804,516097,510174,42101,0.0825228255457942,false,574.5,3208,621.588577341081,111.316283566849
WV,JEFFERSON,38.34613,-81.63015,58546,57210,5038,0.0880615277049467,false,49,381,650.770334437878,83.694872408021
IL,PUTNAM,41.19894,-89.298386,5600,5580,555,0.0994623655913978,false,0,14,250,0
NE,SCOTTS BLUFF,41.851589,-103.70586,35937,35061,4881,0.139214511850774,false,49,757,2106.46408993516,136.349723126583
MS,WASHINGTON,33.273131,-90.94443,43674,42813,12339,0.28820685305865,false,0,0,0,0
WV,DODDRIDGE,38.34613,-81.63015,7767,6654,966,0.145175834084761,false,24,45,579.374275782155,308.999613750483
NM,UNION,36.488085,-103.475723,4039,3608,702,0.194567627494457,false,4,4,99.0344144590245,99.0344144590245
OH,PIKE,39.125317,-82.98343,27080,26651,5309,0.199204532662939,false,49,276,1019.2023633678,180.945347119646
GA,CALHOUN,31.521279,-84.62629,5528,3813,866,0.227117755048518,false,7,22.5,407.018813314038,126.628075253256
MN,MURRAY,44.015594,-95.761581,8119,7999,647,0.0808851106388299,false,10,21,258.652543416677,123.167877817465
PA,INDIANA,40.43105,-79.26049,83213,77986,9985,0.128035801297669,false,83,586,704.216889187988,99.7440303798685
MD,HOWARD,39.276688,-76.80677,333916,330837,16915,0.0511278968192796,false,482,5659,1694.73759867751,144.347680254914
TN,BLOUNT,35.688185,-83.922973,137747,135649,12046,0.0888027187815612,false,408,992,720.160874646998,296.195198443523
PA,LEHIGH,40.514797,-75.55704,375408,366220,43403,0.118516192452624,false,616.5,5451,1452.0202020202,164.221327196011
MO,PEMISCOT,36.209916,-89.785942,15232,15021,4109,0.273550362825378,false,101,286,1877.62605042017,663.077731092437
AK,NOME,64.783686,-164.188912,,,,,true,55,29,,
NH,COOS,44.652419,-71.289383,31386,29416,3782,0.128569485994017,false,40,219,697.76333397056,127.445357802842
OH,CLARK,39.917032,-83.783676,135445,132172,20582,0.155721332808764,false,766,3159,2332.31200856436,565.543209420798
LA,WINN,31.923979,-92.63959,,,,,true,51,133,,
MO,LACLEDE,37.65969,-92.594832,36245,35727,6632,0.185629915749993,false,69.5,495.5,1367.0851151883,191.750586287764
AR,FULTON,36.383447,-91.819245,12239,12078,1782,0.147540983606557,false,51.5,151,1233.76092818041,420.786011929079
OK,CARTER,34.251848,-97.287927,48255,47388,7150,0.150882079851439,false,350,1181,2447.41477567092,725.313439021863
KS,COFFEY,38.189747,-95.73726,8304,8183,782,0.0955639740926311,false,14,87,1047.68786127168,168.59344894027
VA,FRANKLIN CITY,36.662148,-76.91937,8212,8032,1340,0.166832669322709,false,42,340,4140.28251339503,511.446663419386
AL,LAWRENCE,34.529776,-87.321865,33182,32794,4506,0.137403183509179,false,41.5,226,681.092158399132,125.067807847628
UT,WAYNE,38.261229,-110.990322,2557,2538,231,0.091016548463357,false,0,0,0,0
AR,IZARD,36.094879,-91.913625,13866,12770,2692,0.210806577916993,false,72,80,576.950814943026,519.255733448724
AR,ASHLEY,33.190835,-91.772267,18722,18555,4215,0.227162489894907,false,54,274,1463.5188548232,288.430723213332
WY,ALBANY,41.665514,-105.721883,37713,34974,7328,0.209527077257391,false,63,605,1604.22135603108,167.051149471005
OK,MAJOR,36.313119,-98.542015,7656,7497,855,0.114045618247299,false,13,65,849.007314524556,169.801462904911
MI,OSCODA,44.685121,-84.124894,8338,8258,1302,0.157665294260111,false,30,47,563.684336771408,359.798512832814
TX,TRINITY,31.087483,-95.153291,13850,13618,2194,0.161110295197533,false,22,112,808.664259927798,158.84476534296
MT,HILL,48.550076,-109.67535,16260,15883,3122,0.19656236227413,false,110,576,3542.43542435424,676.506765067651
VA,FREDERICK,39.203637,-78.263916,93355,91486,6479,0.0708195789519708,false,48,876,938.35359648653,51.4166354239194
IA,CERRO GORDO,43.15112,-93.19622,42785,41878,3918,0.093557476479297,false,84,991,2316.23232441276,196.33048965759
NC,ORANGE,35.910347,-79.07226,147292,135916,16892,0.124282645163189,false,1219,8505.5,5774.58381989517,827.607745159276
TN,POLK,35.109437,-84.541112,17702,17343,2314,0.133425589575045,false,49,234,1321.88453282115,276.804880804429
TX,WHARTON,29.27848,-96.229674,41651,40938,5927,0.144779911085055,false,158,773,1855.89781757941,379.342632829944
TX,WEBB,27.770584,-99.326641,267731,264700,55716,0.210487344163204,false,1163,3744,1398.41856191476,434.391235979397
MI,DICKINSON,45.812214,-88.09777,25940,25588,2505,0.0978974519305925,false,6,24,92.5212027756361,23.130300693909
SC,LEXINGTON,33.892556,-81.272851,300370,297360,34010,0.1143731503901,false,1523,8603.5,2864.3006958085,507.041315710624
NE,GOSPER,40.509838,-99.824078,1929,1895,133,0.0701846965699208,false,0,0,0,0
NV,ELKO,41.141133,-115.351424,53852,52861,5829,0.110270331624449,false,194,601,1116.02168907376,360.246601797519
TX,VAL VERDE,29.884961,-101.146646,47647,45829,8377,0.182788190883502,false,99,694,1456.54500808026,207.77803429387
MO,WEBSTER,37.280804,-92.87608,39868,38728,6237,0.161046271431522,false,99.5,364,913.012942710946,249.573592856426
IL,CLARK,39.332364,-87.791687,15328,15023,1425,0.0948545563469347,false,15.5,112,730.688935281837,101.122129436326
TX,ANDERSON,31.765324,-95.61932,57825,46763,7975,0.17054081218057,false,87.5,312,539.559014267186,151.318633808906
NE,RICHARDSON,40.123743,-95.718603,7797,7667,811,0.105778009651754,false,11,48,615.621392843401,141.079902526613
KY,MERCER,37.7669,-84.84166,22824,22528,2557,0.113503196022727,false,27,132,578.338590956888,118.296529968454
KY,LAUREL,37.127853,-84.083916,62731,61218,13047,0.213123591100657,false,44,724,1154.13431955493,70.1407597519568
AL,BULLOCK,32.13935,-85.716125,10157,9138,2344,0.256511271613044,false,51,89,876.242985133406,502.116766761839
MS,BOLIVAR,33.799278,-90.884476,30163,27895,9404,0.337121347911812,false,131,486,1611.24556575937,434.306932334317
OK,CUSTER,35.645601,-98.997386,28332,26782,4408,0.16458815622433,false,38,186.5,658.266271353946,134.123958774531
AK,VALDEZ-CORDOVA,61.34984,-145.023141,,,,,true,10,25,,
WA,YAKIMA,46.456558,-120.740145,256605,253339,39074,0.154236023667892,false,860,5278,2056.85781648838,335.145457025389
MN,WADENA,46.437492,-95.1396,14135,13797,1570,0.113792853518881,false,17.5,83,587.194906261054,123.80615493456
IN,LA PORTE,41.549013,-86.744739,,,,,true,226,1409,,
NY,SCHUYLER,42.380924,-76.87368,17749,17605,2663,0.151263845498438,false,15,52,292.974252070539,84.5118034818863
IA,WINNEBAGO,43.26245,-93.63843,10648,10050,988,0.0983084577114428,false,0,0,0,0
NY,ALLEGANY,42.247871,-78.026115,47027,42233,7095,0.167996590344044,false,88,328,697.471665213601,187.1265443256
MI,LIVINGSTON,42.659294,-84.0731,195143,193739,9525,0.0491640815736635,false,205,982,503.220715065362,105.051167605295
KY,BRACKEN,38.677557,-84.10468,8427,8330,1675,0.201080432172869,false,3,32,379.731814406076,35.5998576005696
IN,HENDRICKS,39.76266,-86.407646,179379,174882,8738,0.0499651193376105,false,171,2101,1171.2630798477,95.3288846520496
MO,SHANNON,37.15198,-91.398364,7137,6913,1155,0.167076522493852,false,25,41,574.471066274345,350.287235533137
NE,DUNDY,40.180165,-101.681133,1811,1783,214,0.120022434099832,false,0,5,276.090557702927,0
GA,MILLER,31.17431,-84.73826,5873,5718,1377,0.240818467995803,false,0,0,0,0
CT,SOUTH CENTRAL CONNECTICUT PLANNING REGION,41.349717,-72.900204,566803,547777,63456,0.115842760831506,false,1474,14414,2543.03523446418,260.055080865839
VA,PULASKI,37.063385,-80.713444,33771,32454,4743,0.146145313366611,false,81,762,2256.3738118504,239.850759527405
MI,LAPEER,43.024063,-83.073044,88703,87021,8509,0.0977809953919169,false,166,445.5,502.237804809308,187.141359367778
TN,GILES,35.202723,-87.035319,30442,29593,4232,0.143006792146791,false,96,429,1409.23723802641,315.353787530386
AL,LEE,32.604064,-85.353048,177663,170219,32119,0.188692214147657,false,722,3394.5,1910.63980682528,406.387373848241
NM,UNMAPPED COUNTY,35.513731,-105.966439,,,,,true,238,654,,
IL,LAWRENCE,38.718954,-87.730221,15137,13440,1974,0.146875,false,10,18,118.913919534914,66.063288630508
ID,ONEIDA,42.186516,-112.244606,4681,4639,549,0.118344470791119,false,10,24,512.710959196753,213.62956633198
KS,GEARY,39.002155,-96.768038,35895,34821,6709,0.192671089285201,false,178,741,2064.35436690347,495.890792589497
WI,SHEBOYGAN,43.750908,-87.70959,117783,114645,9265,0.0808146888220158,false,215,967,821.001332959765,182.539076097569
IN,GRANT,40.415604,-85.65213,66377,61054,11499,0.188341468208471,false,68,876,1319.73424529581,102.445124064058
VA,CULPEPER,38.4783,-77.98682,53563,51870,4229,0.0815307499518026,false,66,440,821.462576778747,123.219386516812
TX,SWISHER,34.53046,-101.732852,6981,6341,1868,0.294590758555433,false,22,102,1461.10872367856,315.141097264002
TX,ELLIS,32.347294,-96.798231,203927,201642,16372,0.0811934021681991,false,633.5,4992,2447.93480019811,310.650379792769
CA,KINGS,36.329308,-119.64769,152830,139672,23427,0.167728678618478,false,660,1818,1189.55702414447,431.852385002944
KS,PAWNEE,38.182873,-99.232154,6220,5417,608,0.112239246815581,false,14,54,868.167202572347,225.08038585209
PA,MERCER,41.300014,-80.252786,109852,103005,13135,0.127518081646522,false,272,1100,1001.34726723228,247.605869715617
WI,LAFAYETTE,42.655578,-90.130292,16788,16669,1783,0.106965024896515,false,8,63,375.268048606147,47.6530855372885
ID,WASHINGTON,44.24683,-116.965866,10866,10685,1640,0.15348619560131,false,16,17,156.451316031658,147.248297441561
KY,WOODFORD,38.052917,-84.73072,27017,26440,2656,0.100453857791225,false,16,254,940.14879520302,59.2219713513714
FL,PUTNAM,29.606006,-81.740894,74235,72925,17409,0.23872471717518,false,115,788,1061.49390449249,154.913450528726
NY,ROCKLAND,41.147655,-73.99469,338936,334095,51969,0.155551564674718,false,424,3677,1084.86557934241,125.097363514056
KS,WILSON,37.558515,-95.745175,8559,8429,1331,0.157907225056353,false,18,162,1892.74447949527,210.304942166141
GA,GILMER,34.690541,-84.453984,31976,31711,4667,0.147172905301,false,82,314,981.986489867401,256.442331748812
TX,VAN ZANDT,32.558948,-95.836391,61323,60552,6959,0.114926014004492,false,64,412,671.852322945714,104.365409389625
VA,GRAYSON,36.656303,-81.225337,15323,14384,2595,0.180408787541713,false,25,116,757.031912810807,163.153429485088
CT,NORTHEASTERN CONNECTICUT PLANNING REGION,41.9213,-71.91015,95829,94748,8137,0.0858804407480897,false,18,122,127.310104456897,18.7834580346242
VA,LYNCHBURG CITY,37.399016,-79.195458,79255,68664,11939,0.173875684492602,false,271,1616,2038.98807646205,341.934262822535
NE,BUTLER,41.226072,-97.132039,8413,8265,625,0.0756200846944949,false,2,5,59.4318316890527,23.7727326756211
OK,HARMON,34.745971,-99.844194,2452,2370,402,0.169620253164557,false,10,33,1345.84013050571,407.830342577488
MA,BERKSHIRE,42.375314,-73.213948,128047,122620,13481,0.10994128200946,false,525,1370,1069.9196388826,410.005701031652
MS,ALCORN,34.886648,-88.581014,34500,33694,5863,0.174007241645397,false,65,898,2602.89855072464,188.405797101449
IA,ADAIR,41.328528,-94.478164,7471,7287,753,0.103334705640181,false,5,19,254.316691205997,66.9254450542096
WV,CABELL,38.34613,-81.63015,93300,88898,17623,0.198238430560868,false,254,1689,1810.28938906752,272.240085744909
IN,PORTER,41.50992,-87.071309,174150,170455,15723,0.0922413540230559,false,209,1014,582.256675279931,120.01148435257
KS,REPUBLIC,39.82891,-97.650921,4662,4557,665,0.145929339477727,false,10,48,1029.60102960103,214.500214500215
TX,MILLS,31.494888,-98.594623,4499,4313,332,0.0769765824252261,false,12,23,511.22471660369,266.725939097577
AZ,NAVAJO,35.390934,-110.320908,107744,105125,25979,0.24712485136742,false,325,1147,1064.56043956044,301.640926640927
AL,LIMESTONE,34.810239,-86.981399,107577,104127,10561,0.101424222343869,false,758.5,4465.5,4150.98022811568,705.076363906783
GA,EMANUEL,32.5911,-82.299763,22961,21886,5410,0.247189984464955,false,31,224,975.567266234049,135.011541309176
WA,DOUGLAS,47.416946,-120.28912,43733,43534,3444,0.0791105802361373,false,39,487.5,1114.71886218645,89.177508974916
MO,LIVINGSTON,39.79429,-93.55484,14330,13053,1596,0.122270742358079,false,39,122,851.360781577111,272.156315422191
KS,MARION,38.357906,-97.20607,11795,11006,1104,0.10030892240596,false,27,84,712.166172106825,228.910555320051
MO,PHELPS,37.951534,-91.77054,44948,41893,7216,0.172248346979209,false,120,1034,2300.43605944647,266.975171309068
MS,CLARKE,32.048448,-88.685964,15424,15302,2934,0.191739641876879,false,0,31,200.985477178423,0
TX,MEDINA,29.353661,-99.111085,52419,50054,5641,0.112698285851281,false,5315.5,40993.5,78203.5139930178,10140.4071042942
SD,PERKINS,45.483387,-102.467995,3058,3013,354,0.117490872884169,false,3,3,98.1033355134075,98.1033355134075
AL,ST CLAIR,33.712963,-86.315663,,,,,true,282.5,1427.5,,
GA,TELFAIR,31.913639,-82.931062,12174,9758,3026,0.310104529616725,false,16,32,262.855265319533,131.427632659767
VA,HALIFAX,36.71594,-78.91158,33811,32880,5901,0.179470802919708,false,59,360,1064.74224364852,174.499423264618
GA,PAULDING,33.8755,-84.76066,174292,173316,10525,0.0607272265688107,false,613,1599,917.425928900925,351.708626901981
